station_id,timestamp,session_id,voltage,current,power_kw,temperature_c,error_code,message,duration_sec,energy_kwh
STN_001,2024-01-08 13:18:48.986965,SES_000565,243.49,31.79,7.74,41.7,0,Power delivery stable,344,0.7396
STN_009,2024-01-07 15:05:13.830240,SES_000552,239.58,30.61,7.333,38.43,0,Pilot signal OK,308,0.6274
STN_010,2024-02-23 11:20:00.333426,SES_004313,242.48,29.85,7.238,37.49,0,Charging complete,304,0.6112
STN_009,2024-02-14 17:51:21.486150,SES_003589,234.48,32.37,7.591,36.73,0,Vehicle handshake OK,310,0.6537
STN_010,2024-02-17 09:34:56.829920,SES_003838,240.78,28.46,6.852,38.48,0,Vehicle handshake OK,266,0.5063
STN_007,2024-02-22 07:28:36.733231,SES_004211,239.11,30.52,7.297,42.71,0,Pilot signal OK,331,0.6709
STN_008,2024-01-21 16:18:49.333602,SES_001663,241.11,33.2,8.004,37.31,0,Charging complete,285,0.6336
STN_004,2024-01-15 16:52:34.637043,SES_001148,241.82,31.66,7.657,35.13,0,Charging complete,280,0.5955
STN_002,2024-02-28 17:04:02.518019,SES_004656,243.56,30.32,7.384,35.95,0,Charging in progress,336,0.6892
STN_003,2024-02-22 18:34:45.078383,SES_004181,248.68,32.04,7.969,36.43,0,Session started,355,0.7858
STN_006,2024-02-27 21:28:53.465773,SES_004606,237.69,30.56,7.264,39.14,0,Charging complete,272,0.5488
STN_009,2024-01-12 14:55:03.672730,SES_000952,240.19,31.23,7.5,35.49,0,Session started,304,0.6333
STN_008,2024-02-19 18:22:56.995547,SES_003981,240.62,31.49,7.578,32.17,0,Power delivery stable,293,0.6168
STN_001,2024-01-22 07:53:05.744514,SES_001683,245.61,31.31,7.691,36.94,0,Pilot signal OK,304,0.6495
STN_003,2024-01-31 21:37:08.887200,SES_002422,242.69,35.47,8.608,38.15,0,Pilot signal OK,298,0.7126
STN_001,2024-02-15 17:07:47.274104,SES_003607,235.41,32.32,7.608,38.17,0,Charging in progress,342,0.7228
STN_003,2024-02-24 14:15:50.767661,SES_004340,242.77,33.04,8.021,33.59,0,Session started,310,0.6907
STN_003,2024-02-25 09:44:35.882339,SES_004423,244.49,34.85,8.52,38.52,0,Charging in progress,273,0.6461
STN_002,2024-02-08 10:59:43.589376,SES_003050,246.9,33.22,8.202,34.3,0,Pilot signal OK,281,0.6402
STN_006,2024-02-14 09:06:44.493035,SES_003562,235.58,27.57,6.495,,0,Power delivery stable,300,0.5413
STN_003,2024-01-06 14:28:57.167219,SES_000417,247.9,34.91,8.654,37.23,0,Charging in progress,297,0.714
STN_004,2024-02-21 21:26:12.679730,SES_004112,241.09,31.37,7.564,42.54,0,Session started,309,0.6492
STN_005,2024-01-28 13:47:28.826542,SES_002195,242.89,30.18,7.331,33.73,0,Session started,290,0.5906
STN_005,2024-01-12 17:46:03.468989,SES_000918,241.86,26.3,6.361,29.83,0,Session started,293,0.5177
STN_010,2024-02-20 18:47:33.266569,SES_004076,243.34,33.6,8.175,34.12,0,Charging complete,294,0.6676
STN_005,2024-01-13 16:28:49.750769,SES_001000,244.63,28.51,6.973,31.06,0,Charging complete,286,0.554
STN_010,2024-01-13 09:06:52.381701,SES_001039,242.27,31.53,7.639,34.12,0,Charging in progress,330,0.7002
STN_007,2024-02-17 16:04:38.437301,SES_003813,237.36,28.36,6.733,44.6,0,Charging in progress,289,0.5405
STN_001,2024-01-27 08:40:23.663206,SES_002088,239.74,29.46,7.064,42.27,0,Vehicle handshake OK,273,0.5357
STN_005,2024-01-03 12:16:38.095845,SES_000200,239.46,28.11,6.731,38.16,0,Vehicle handshake OK,282,0.5273
STN_010,2024-02-24 06:53:27.390044,SES_004396,243.99,30.1,7.344,39.84,0,Vehicle handshake OK,234,0.4774
STN_006,2024-01-04 17:30:41.485324,SES_000283,239.02,27.26,6.516,35.94,0,Vehicle handshake OK,296,0.5358
STN_001,2024-02-25 20:07:57.959659,SES_004407,246.04,28.13,6.92,43.08,0,Pilot signal OK,266,0.5113
STN_006,2024-01-04 12:36:02.038437,SES_000285,240.88,30.09,7.248,41.48,0,Pilot signal OK,289,0.5819
STN_005,2024-01-25 11:24:33.874326,SES_001955,236.28,0.0,0.0,33.19,401,Communication timeout,322,0.0
STN_008,2024-02-20 15:45:45.370481,SES_004059,242.23,31.43,7.614,36.59,0,Power delivery stable,306,0.6472
STN_001,2024-02-29 10:58:15.683776,SES_004725,240.75,31.42,7.563,36.94,0,Power delivery stable,327,0.687
STN_006,2024-02-02 14:50:29.685956,SES_002601,236.41,29.98,7.089,40.11,0,Session started,296,
STN_001,2024-02-17 12:24:45.049402,SES_003768,240.33,33.72,8.105,44.28,0,Charging in progress,275,0.6191
STN_005,2024-02-25 21:24:14.200985,SES_004440,237.67,28.36,6.739,38.32,0,Power delivery stable,261,0.4886
STN_010,2024-02-14 09:03:38.139315,SES_003598,240.51,28.95,6.964,37.76,0,Charging complete,329,0.6364
STN_002,2024-02-27 16:51:41.349901,SES_004576,241.76,31.65,7.652,41.11,0,Power delivery stable,291,0.6185
STN_001,2024-02-07 06:45:51.510322,SES_002967,243.36,30.39,7.395,39.71,0,Charging complete,261,0.5361
STN_008,2024-01-14 21:41:23.403504,SES_001104,240.84,30.53,7.353,33.39,0,Power delivery stable,305,0.623
STN_003,2024-02-01 13:22:23.712682,SES_002497,247.03,33.87,8.367,42.25,0,Charging in progress,270,0.6275
STN_004,2024-01-04 21:05:49.356508,SES_000269,246.96,31.22,7.71,33.6,0,Charging complete,306,0.6554
STN_002,2024-02-08 18:32:34.421461,SES_003054,244.29,32.58,7.959,34.3,0,Charging in progress,314,0.6942
STN_008,2024-01-22 20:04:15.171937,SES_001739,240.83,30.65,7.38,32.42,0,Charging in progress,338,0.6929
STN_003,2024-01-31 11:45:29.664873,SES_002418,242.83,33.66,8.173,37.66,0,Power delivery stable,331,0.7515
STN_003,2024-01-07 10:59:16.346723,SES_000503,244.38,,9.054,38.21,0,Charging complete,331,0.8325
STN_001,2024-02-18 20:38:24.014126,SES_003847,242.27,35.13,8.512,38.22,0,Pilot signal OK,238,0.5627
STN_003,2024-01-07 12:54:42.485324,SES_000499,247.7,34.3,8.496,33.59,0,Vehicle handshake OK,246,0.5806
STN_008,2024-02-15 12:14:12.097511,SES_003663,241.51,32.97,7.963,34.17,0,Pilot signal OK,305,0.6746
STN_006,2024-01-10 09:48:34.884142,SES_000766,237.32,31.72,7.528,35.94,0,Pilot signal OK,258,0.5395
STN_010,2024-02-08 21:31:38.180880,SES_003115,240.38,30.85,7.416,37.97,0,Session started,304,0.6262
STN_001,2024-02-10 18:38:40.813760,SES_003203,239.23,30.91,7.394,40.9,0,Session started,292,0.5997
STN_006,2024-02-29 06:40:41.782445,SES_004766,240.78,29.8,7.175,37.77,0,Charging complete,321,0.6398
STN_003,2024-01-01 18:18:42.792952,SES_000020,243.21,30.83,7.498,33.59,0,Power delivery stable,301,0.6269
STN_006,2024-01-27 15:07:28.443551,SES_002128,238.75,28.25,6.744,40.6,0,Charging in progress,281,0.5264
STN_008,2024-01-22 21:59:18.489261,SES_001738,241.98,33.05,7.996,34.05,0,Vehicle handshake OK,337,0.7485
STN_002,2024-01-06 15:29:14.977712,SES_000414,,30.19,7.386,37.19,0,Power delivery stable,283,0.5806
STN_007,2024-02-16 12:25:44.025683,SES_003731,241.01,28.96,6.979,,0,Vehicle handshake OK,218,0.4226
STN_009,2024-02-11 22:00:45.240912,SES_003352,239.38,32.53,7.786,34.01,0,Pilot signal OK,265,0.5731
STN_010,2024-02-23 22:05:04.320882,SES_004314,244.91,29.79,7.295,43.09,0,Charging complete,338,0.6849
STN_009,2024-02-26 12:38:15.415102,SES_004552,237.63,32.49,7.72,35.55,0,Pilot signal OK,346,0.742
STN_006,2024-02-14 10:24:09.668479,SES_003568,236.84,28.51,6.752,41.25,0,Vehicle handshake OK,300,0.5627
STN_005,2024-01-02 16:42:18.894045,SES_000115,238.47,31.79,7.581,33.74,0,Vehicle handshake OK,318,0.6697
STN_003,2024-01-07 20:19:09.206343,SES_000500,243.01,35.45,8.614,37.02,0,Power delivery stable,324,0.7753
STN_010,2024-02-03 18:23:20.967790,SES_002717,242.18,28.57,6.919,34.12,0,Charging in progress,333,0.64
STN_009,2024-02-16 07:41:44.719694,SES_003747,242.34,33.58,8.138,31.55,0,Charging in progress,282,0.6375
STN_001,2024-01-24 10:09:55.595015,SES_001846,239.05,31.89,7.623,42.31,0,Vehicle handshake OK,301,0.6374
STN_007,2024-01-24 19:16:38.892544,SES_001889,237.06,29.1,6.899,42.41,0,Pilot signal OK,273,0.5232
STN_008,2024-02-23 08:48:43.981461,SES_004302,241.21,32.99,7.957,32.17,0,Session started,316,0.6984
STN_005,2024-02-26 19:25:27.623517,SES_004517,244.78,27.24,6.667,33.87,0,Charging complete,328,0.6074
STN_010,2024-02-09 20:20:27.954677,SES_003194,245.25,29.98,7.354,37.4,0,Session started,307,0.6271
STN_006,2024-02-17 14:05:30.806279,SES_003802,236.04,28.35,6.691,42.43,0,Charging complete,329,0.6115
STN_004,2024-02-25 08:32:46.620163,SES_004430,243.23,33.26,8.089,33.6,0,Session started,349,0.7842
STN_002,2024-02-08 19:52:12.556254,SES_003049,243.89,31.73,7.738,35.77,0,Session started,319,0.6857
STN_009,2024-02-26 20:12:31.077795,SES_004548,234.98,30.84,7.247,35.69,0,Session started,261,0.5254
STN_010,2024-02-11 22:04:34.172393,SES_003360,241.51,30.25,7.306,36.05,0,Vehicle handshake OK,301,0.6109
STN_009,2024-02-16 06:39:27.646180,SES_003752,,29.9,7.094,37.68,0,Vehicle handshake OK,328,0.6463
STN_006,2024-02-17 11:04:26.875869,SES_003808,239.23,30.67,7.337,42.12,0,Session started,263,0.536
STN_009,2024-01-13 08:28:21.389013,SES_001025,238.52,33.03,7.878,31.55,0,Session started,312,
STN_008,2024-01-02 13:10:22.072022,SES_000140,237.34,32.08,7.615,35.75,0,Vehicle handshake OK,266,0.5627
STN_001,2024-02-08 14:24:25.740416,SES_003042,243.66,28.22,6.877,36.94,0,Power delivery stable,274,0.5234
STN_006,2024-01-14 07:54:10.589984,SES_001088,241.26,30.8,7.43,39.33,0,Power delivery stable,288,0.5944
STN_003,2024-02-09 12:59:45.478644,SES_003138,241.27,32.02,7.726,38.69,0,Charging complete,371,0.7962
STN_008,2024-02-20 07:41:03.545495,SES_004062,240.01,31.76,7.622,35.62,0,Charging complete,300,0.6352
STN_009,2024-01-01 15:48:35.340332,SES_000070,237.83,30.89,7.345,32.4,0,Charging in progress,278,0.5672
STN_008,2024-02-02 11:30:55.611509,SES_002622,239.31,30.57,7.315,35.75,0,Power delivery stable,252,0.5121
STN_004,2024-01-15 09:17:15.462591,SES_001146,236.54,32.63,7.718,38.87,0,Vehicle handshake OK,331,0.7096
STN_009,2024-02-13 14:38:06.452985,SES_003507,241.1,30.08,7.253,32.95,0,Charging complete,310,0.6246
STN_006,2024-01-14 21:15:06.705407,SES_001082,234.83,31.23,7.334,35.94,0,Charging in progress,295,0.601
STN_009,2024-02-18 12:36:46.138696,SES_003907,241.65,32.81,7.929,32.87,0,Charging complete,305,0.6718
STN_004,2024-02-01 10:52:47.660186,SES_002507,243.7,32.58,7.941,41.57,0,Vehicle handshake OK,276,0.6088
STN_004,2024-01-20 14:48:22.922772,SES_001547,238.92,30.07,7.184,33.6,0,Power delivery stable,305,0.6086
STN_002,2024-02-03 18:15:32.729593,SES_002653,241.71,30.73,7.428,37.71,0,Pilot signal OK,388,0.8006
STN_005,2024-02-22 07:35:34.737232,SES_004197,242.47,27.42,6.649,37.93,0,Charging in progress,288,0.5319
STN_010,2024-01-16 19:05:54.966041,SES_001276,240.21,32.25,7.747,42.56,0,Charging in progress,297,0.6391
STN_005,2024-02-20 17:40:19.264427,SES_004034,240.14,29.38,7.056,33.3,0,Vehicle handshake OK,340,0.6664
STN_010,2024-01-03 07:24:33.060521,SES_000239,245.71,33.6,8.256,38.73,0,Vehicle handshake OK,347,0.7958
STN_010,2024-01-26 17:18:06.931291,SES_002078,240.83,27.76,6.685,34.12,0,Pilot signal OK,317,0.5887
STN_010,2024-02-04 07:15:40.876501,SES_002795,245.6,30.76,7.555,42.06,0,Session started,333,0.6988
STN_005,2024-02-12 16:53:53.640654,SES_003399,244.8,29.61,7.248,29.83,0,Power delivery stable,259,0.5215
STN_003,2024-02-18 06:53:02.734847,SES_003858,247.99,33.74,8.367,33.59,0,Charging in progress,279,0.6484
STN_006,2024-01-14 08:45:59.541830,SES_001086,242.73,28.39,6.892,,0,Power delivery stable,276,0.5284
STN_006,2024-01-01 21:40:38.149767,SES_000041,240.31,29.23,7.025,38.01,0,Charging complete,287,0.56
STN_001,2024-02-02 08:47:19.941191,SES_002566,241.31,33.38,,41.99,0,Power delivery stable,292,0.6533
STN_006,2024-01-10 10:03:43.421149,SES_000763,238.52,28.91,6.895,35.94,0,Charging in progress,332,0.6359
STN_009,2024-02-28 19:03:59.459259,SES_004709,237.52,32.76,7.782,37.7,0,Session started,295,0.6377
STN_009,2024-02-25 08:12:06.443799,SES_004467,236.85,31.37,7.429,31.55,0,Vehicle handshake OK,324,0.6686
STN_002,2024-01-10 10:15:35.406243,SES_000730,242.89,30.32,7.364,37.15,0,Pilot signal OK,285,0.583
STN_004,2024-01-12 13:10:36.102766,SES_000908,239.92,29.18,7.001,39.64,0,Session started,257,0.4998
STN_010,2024-02-02 18:57:03.401489,SES_002639,241.59,29.42,7.107,,0,Pilot signal OK,306,0.6041
STN_010,2024-01-14 16:33:34.148198,SES_001113,241.47,30.51,7.366,36.89,0,Charging in progress,334,0.6834
STN_009,2024-01-22 11:29:15.347295,SES_001745,236.83,31.48,7.456,38.52,0,Charging in progress,272,0.5633
STN_009,2024-02-28 09:01:09.440302,SES_004711,239.6,31.93,7.65,33.33,0,Session started,280,0.595
STN_003,2024-02-10 17:12:26.470628,SES_003218,240.8,33.15,7.982,37.9,0,Vehicle handshake OK,335,0.7428
STN_009,2024-01-09 15:06:32.227676,SES_000712,238.65,30.42,7.26,39.17,0,Charging in progress,296,0.5969
STN_002,2024-01-13 12:29:55.448623,SES_000973,243.47,32.26,7.854,37.78,0,Session started,313,0.6829
STN_006,2024-02-13 09:45:21.556668,SES_003488,236.33,31.36,7.411,39.76,0,Charging complete,237,0.4879
STN_010,2024-02-08 20:34:05.982024,SES_003116,243.61,29.82,7.265,41.06,0,Vehicle handshake OK,294,0.5933
STN_006,2024-02-09 14:41:50.149667,SES_003161,239.91,32.95,7.906,39.26,0,Charging complete,270,0.5929
STN_009,2024-02-17 21:01:42.210507,SES_003832,242.58,33.09,8.027,41.59,0,Session started,306,0.6823
STN_007,2024-02-06 20:46:30.799492,SES_002931,235.65,26.98,6.359,46.18,0,Pilot signal OK,315,0.5564
STN_004,2024-02-08 06:24:35.043133,SES_003069,,31.5,7.612,37.27,0,Vehicle handshake OK,310,0.6555
STN_002,2024-01-19 07:39:30.495714,SES_001451,247.22,35.1,8.676,38.48,0,Charging complete,296,0.7134
STN_001,2024-02-05 11:51:27.771969,SES_002806,242.69,30.41,7.38,38.37,0,Charging in progress,287,0.5884
STN_009,2024-02-02 20:32:52.427750,SES_002628,239.67,33.78,8.097,38.88,0,Charging complete,285,0.641
STN_001,2024-02-16 12:29:05.517154,SES_003684,242.77,32.06,7.782,38.97,0,Power delivery stable,306,0.6615
STN_010,2024-01-21 14:58:04.039599,SES_001674,240.62,28.75,,41.97,0,Charging complete,285,0.5478
STN_009,2024-01-17 09:13:49.845293,SES_001351,232.56,31.72,7.377,37.02,0,Power delivery stable,342,0.7008
STN_007,2024-01-23 17:03:14.178633,SES_001811,238.53,29.01,6.919,42.74,0,Session started,248,0.4766
STN_001,2024-02-02 17:46:52.180307,SES_002561,242.04,30.0,7.262,42.91,0,Vehicle handshake OK,252,0.5083
STN_004,2024-02-19 19:06:47.916082,SES_003949,241.48,29.95,7.232,37.02,0,Power delivery stable,324,0.6509
STN_004,2024-02-13 07:32:00.759625,SES_003467,241.46,32.23,7.781,36.53,0,Session started,328,0.7089
STN_004,2024-01-17 12:13:39.299377,SES_001311,239.83,27.39,6.568,39.45,0,Session started,349,0.6367
STN_002,2024-02-01 07:35:21.441394,SES_002492,243.21,33.06,8.041,,0,Charging in progress,272,0.6075
STN_010,2024-02-02 11:22:13.024376,SES_002635,239.93,32.49,7.795,35.51,0,Charging complete,299,0.6474
STN_005,2024-01-24 18:20:06.205878,SES_001877,241.84,27.16,6.569,31.81,0,Vehicle handshake OK,336,0.6131
STN_006,2024-02-12 11:44:55.499946,SES_003402,238.12,,7.429,35.94,0,Session started,348,0.7181
STN_010,2024-01-16 14:02:20.373162,SES_001280,242.99,28.87,7.016,36.11,0,Charging in progress,338,0.6587
STN_007,2024-01-24 20:56:23.232207,SES_001891,235.32,29.8,7.012,42.29,0,Charging in progress,324,0.6311
STN_005,2024-02-07 13:44:39.348752,SES_002993,241.8,30.13,7.286,36.84,0,Charging complete,333,0.674
STN_009,2024-01-24 09:14:32.045743,SES_001909,237.48,33.7,8.004,,0,Charging in progress,280,0.6225
STN_010,2024-01-25 09:22:54.313780,SES_002000,243.34,31.98,7.783,34.12,0,Charging complete,337,0.7286
STN_004,2024-02-21 21:11:12.679730,SES_004112,,28.87,7.029,37.25,0,Power delivery stable,298,0.5818
STN_001,2024-01-28 19:50:14.789159,SES_002163,240.07,31.47,7.555,40.55,0,Charging complete,330,0.6925
STN_006,2024-02-18 12:57:13.933830,SES_003883,233.87,30.65,7.169,38.16,0,Vehicle handshake OK,330,0.6572
STN_008,2024-02-27 08:46:42.845904,SES_004618,238.39,30.35,,33.68,0,Charging in progress,283,0.5687
STN_007,2024-02-07 19:38:31.308085,SES_003014,239.14,29.36,7.02,42.44,0,Pilot signal OK,299,0.583
STN_006,2024-02-11 09:02:00.622384,SES_003326,242.27,30.48,7.384,42.69,0,Pilot signal OK,298,0.6112
STN_008,2024-01-22 11:39:46.357734,SES_001743,241.0,30.52,7.356,34.65,0,Session started,273,0.5578
STN_003,2024-01-08 17:32:07.025884,SES_000579,244.62,32.78,8.019,33.59,0,Charging complete,308,0.6861
STN_007,2024-02-12 15:17:47.935999,SES_003411,236.36,28.97,6.847,45.57,0,Charging complete,304,0.5782
STN_003,2024-02-06 09:31:13.582606,SES_002904,244.79,36.14,8.846,43.26,0,Charging in progress,271,
STN_001,2024-02-12 13:41:05.111406,SES_003364,241.36,30.01,7.243,36.94,0,Vehicle handshake OK,317,0.6378
STN_006,2024-01-23 11:56:55.270490,SES_001806,238.78,31.61,7.547,42.5,0,Charging in progress,288,0.6038
STN_007,2024-02-26 11:02:10.807661,SES_004534,238.03,28.48,6.778,41.7,0,Session started,261,0.4914
STN_010,2024-02-16 07:38:59.883786,SES_003754,240.44,33.44,8.04,40.37,0,Pilot signal OK,300,0.67
STN_010,2024-01-08 21:43:25.859561,SES_000640,238.78,30.57,7.3,38.14,0,Pilot signal OK,328,0.6651
STN_008,2024-02-23 08:58:43.981461,SES_004302,242.85,34.41,8.357,34.1,0,Session started,349,0.8102
STN_009,2024-02-07 09:14:09.706024,SES_003031,243.57,30.67,7.471,34.21,0,Session started,320,0.6641
STN_007,2024-01-01 21:27:11.356482,SES_000051,237.4,26.21,6.223,39.4,0,Session started,295,0.5099
STN_001,2024-01-12 09:11:23.105448,SES_000883,240.84,34.73,8.363,36.94,0,Power delivery stable,322,0.748
STN_006,2024-02-01 10:36:57.959362,SES_002524,235.3,29.63,6.973,43.62,0,Session started,316,0.6121
STN_006,2024-02-15 09:07:06.271364,SES_003642,240.4,29.71,7.141,39.41,0,Charging in progress,262,0.5197
STN_003,2024-02-17 08:11:16.199162,SES_003780,245.62,34.72,8.528,35.39,0,Vehicle handshake OK,288,0.6822
STN_004,2024-02-27 22:04:43.440867,SES_004588,240.49,31.84,7.657,43.08,0,Session started,326,0.6934
STN_002,2024-01-15 10:26:29.718890,SES_001131,240.79,34.04,8.197,35.8,0,Pilot signal OK,314,0.715
STN_005,2024-01-03 11:51:38.095845,SES_000200,239.19,26.48,6.334,29.83,0,Charging complete,261,0.4592
STN_002,2024-02-06 11:46:40.543189,SES_002895,247.83,30.73,7.616,38.61,0,Pilot signal OK,332,0.7024
STN_006,2024-01-04 10:43:27.514173,SES_000286,236.77,32.47,7.689,38.72,0,Session started,320,0.6835
STN_003,2024-01-13 20:15:55.312989,SES_000978,243.93,33.41,8.15,33.59,0,Charging in progress,293,0.6633
STN_010,2024-02-17 08:57:40.039900,SES_003840,239.46,31.25,7.483,34.12,0,Charging in progress,318,0.661
STN_002,2024-02-14 20:24:51.119466,SES_003536,244.74,29.6,7.245,40.66,0,Charging complete,318,0.64
STN_010,2024-01-04 07:09:09.485713,SES_000317,240.11,31.16,7.482,41.91,0,Power delivery stable,238,0.4946
STN_005,2024-02-06 20:12:17.430123,SES_002919,279.28,27.16,7.585,33.98,101,Voltage spike detected,293,0.5377
STN_002,2024-02-26 12:41:31.292322,SES_004495,247.02,33.11,8.178,36.56,0,Power delivery stable,266,0.6043
STN_002,2024-02-19 13:14:12.216161,SES_003929,244.04,30.28,7.39,41.61,0,Vehicle handshake OK,274,0.5625
STN_005,2024-01-07 15:28:46.539700,SES_000514,241.82,29.26,7.076,29.83,0,Vehicle handshake OK,332,0.6526
STN_008,2024-02-27 09:07:33.839085,SES_004619,240.25,32.34,0.543,84.98,0,Session started,265,0.572
STN_009,2024-02-21 13:31:49.128574,SES_004147,236.72,31.56,7.471,31.55,0,Session started,283,0.5873
STN_007,2024-01-07 15:23:45.445618,SES_000535,237.22,31.37,7.442,47.12,0,Charging in progress,334,0.6905
STN_007,2024-01-03 15:39:56.953076,SES_000209,236.92,30.16,7.145,48.34,0,Charging complete,299,0.5934
STN_006,2024-01-16 21:19:17.940416,SES_001245,235.8,28.52,6.725,39.48,0,Session started,309,0.5772
STN_004,2024-02-12 15:42:48.506585,SES_003389,239.64,28.13,6.741,39.8,0,Vehicle handshake OK,259,0.485
STN_006,2024-01-03 14:11:37.871962,SES_000202,241.93,30.73,7.435,38.31,0,Charging complete,292,0.6031
STN_010,2024-01-01 18:16:25.544406,SES_000074,240.79,30.09,7.246,35.03,0,Power delivery stable,322,0.6481
STN_004,2024-02-14 07:48:57.591407,SES_003547,242.67,29.68,7.203,33.6,0,Power delivery stable,263,0.5262
STN_008,2024-01-13 14:48:51.670030,SES_001018,240.53,31.3,7.528,34.79,0,Power delivery stable,301,0.6294
STN_007,2024-01-12 21:04:14.010116,SES_000933,239.12,30.43,7.277,40.81,0,Charging complete,294,0.5943
STN_004,2024-01-15 21:38:27.552848,SES_001149,241.77,30.12,7.282,37.82,0,Pilot signal OK,276,0.5583
STN_006,2024-02-09 20:46:16.682834,SES_003164,234.9,29.83,7.006,37.52,0,Power delivery stable,283,0.5507
STN_009,2024-02-23 11:56:39.674022,SES_004306,241.08,30.5,7.352,35.43,0,Vehicle handshake OK,316,0.6453
STN_002,2024-01-01 11:17:14.857019,SES_000012,246.89,32.72,8.078,37.67,0,Charging in progress,318,0.7136
STN_005,2024-02-26 21:36:38.969245,SES_004514,243.56,30.15,7.342,31.09,0,Charging in progress,349,0.7118
STN_008,2024-02-25 14:36:32.353951,SES_004460,241.56,33.09,7.994,30.73,0,Charging complete,280,0.6218
STN_004,2024-02-08 20:01:46.613567,SES_003067,239.1,32.5,7.771,37.05,0,Session started,281,0.6066
STN_003,2024-01-03 20:31:07.897431,SES_000178,244.7,33.38,8.167,39.05,0,Pilot signal OK,351,0.7963
STN_007,2024-02-15 19:01:25.623538,SES_003649,234.97,30.5,7.167,39.4,0,Charging complete,309,0.6152
STN_001,2024-01-20 13:05:50.364411,SES_001526,238.52,30.02,7.161,41.4,0,Charging in progress,310,0.6166
